GPS TOW (s), GPS Week, Latitude (deg), Longitude (deg), Ellipsoid Height (m), ECEF X (m), ECEF Y (m), ECEF Z (m), Roll (deg), Pitch (deg), Heading (deg), Velocity X (m/s), Velocity Y (m/s), Velocity Z (m/s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Angular rate X (rad/s), Angular rate Y (rad/s), Angular rate Z (rad/s)
274068.10, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0262, 3352169.9113, 3694101.5703, -1.356532, 0.624814, 145.726449, -0.002000, -0.001000, -0.001000, 0.06308300, 0.00567000, -0.01255100, 0.00138100000, 0.00005200000, -0.00015500000
274068.20, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.356831, 0.622630, 145.726605, -0.001000, -0.003000, -0.002000, 0.02442400, 0.00127700, -0.00133800, 0.00145900000, -0.00113800000, 0.00017700000
274068.30, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9112, 3694101.5702, -1.357272, 0.621072, 145.726810, -0.002000, -0.001000, -0.001000, 0.00338300, -0.00337200, 0.03858100, 0.00117300000, -0.00004000000, -0.00005500000
274068.40, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.356994, 0.622972, 145.726167, -0.004000, 0.001000, -0.000000, 0.01415600, -0.00840000, 0.01496100, 0.00135700000, 0.00093100000, 0.00029000000
274068.50, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0262, 3352169.9113, 3694101.5703, -1.356704, 0.624426, 145.727196, -0.003000, -0.001000, 0.000000, 0.05957900, 0.00812000, 0.01958500, 0.00119100000, 0.00072000000, 0.00038200000
274068.60, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.355975, 0.622589, 145.726574, -0.002000, -0.001000, 0.001000, 0.06206300, 0.01444900, 0.00882400, 0.00080600000, 0.00040900000, 0.00011500000
274068.70, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.356782, 0.621649, 145.726735, -0.002000, 0.000000, 0.000000, 0.06340500, 0.02114000, 0.00141000, 0.00041900000, 0.00048900000, 0.00042200000
274068.80, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.357071, 0.622954, 145.726859, -0.001000, -0.001000, -0.002000, 0.07226800, 0.02993100, -0.03049900, 0.00019800000, -0.00052000000, 0.00017600000
274068.90, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0262, 3352169.9113, 3694101.5703, -1.356749, 0.623665, 145.726528, -0.001000, -0.001000, -0.001000, 0.04657400, 0.03219400, -0.06426500, 0.00005200000, -0.00052800000, 0.00019400000
274069.00, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.356253, 0.622037, 145.726945, -0.000000, -0.002000, -0.002000, 0.03193400, 0.02768500, -0.02839200, 0.00000600000, -0.00123800000, 0.00037200000
274069.10, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.356392, 0.622080, 145.726994, 0.001000, -0.002000, -0.003000, 0.02028100, 0.02086300, -0.04356300, -0.00089500000, -0.00184400000, -0.00001300000
274069.20, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.357059, 0.623139, 145.726608, 0.000000, -0.001000, -0.003000, 0.01342900, 0.00708200, -0.00523900, -0.00052300000, -0.00109300000, 0.00021600000
274069.30, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.357588, 0.623183, 145.726832, 0.002000, -0.002000, -0.004000, 0.00195300, -0.00033700, -0.01753100, -0.00122500000, -0.00227100000, 0.00001700000
274069.40, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9112, 3694101.5702, -1.357196, 0.621501, 145.726557, 0.002000, -0.002000, -0.003000, -0.01827700, -0.00852400, 0.00746400, -0.00101800000, -0.00158100000, 0.00011400000
274069.50, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.358065, 0.621491, 145.726787, 0.002000, -0.000000, -0.003000, -0.00896600, -0.00482100, 0.00502900, -0.00159900000, -0.00131000000, 0.00007200000
274069.60, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.358266, 0.622849, 145.726747, 0.001000, -0.000000, -0.002000, -0.00714900, -0.01150500, -0.03229800, -0.00123100000, -0.00078500000, 0.00004400000
274069.70, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.357777, 0.622899, 145.726545, 0.002000, -0.001000, -0.001000, -0.00982900, -0.01485800, -0.03186100, -0.00157700000, -0.00098600000, -0.00004300000
274069.80, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9112, 3694101.5702, -1.357075, 0.621293, 145.726784, 0.002000, -0.001000, -0.001000, 0.00989900, -0.01380400, -0.02764800, -0.00141500000, -0.00102900000, 0.00016700000
274069.90, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.358128, 0.621556, 145.726711, 0.002000, 0.001000, -0.001000, -0.00111500, -0.00990900, -0.04624100, -0.00190100000, -0.00069300000, -0.00007400000
274070.00, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.358603, 0.622739, 145.726567, 0.001000, 0.000000, -0.001000, 0.01894800, -0.00104400, -0.05125100, -0.00144500000, -0.00032800000, 0.00004900000
274070.10, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.358471, 0.622785, 145.726789, 0.001000, -0.001000, -0.001000, 0.02118700, -0.01296000, -0.05161700, -0.00135700000, -0.00086200000, -0.00009100000
274070.20, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.357261, 0.621674, 145.726699, 0.001000, -0.000000, -0.001000, 0.01039200, -0.01266900, -0.05118700, -0.00140100000, -0.00053100000, -0.00001800000
274070.30, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.357451, 0.621736, 145.726792, 0.001000, 0.000000, -0.001000, 0.03579400, -0.00310700, -0.03497600, -0.00135300000, -0.00039800000, -0.00005700000
274070.40, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.357841, 0.621951, 145.726719, 0.001000, 0.000000, -0.001000, 0.00926700, -0.00281900, -0.03243900, -0.00124800000, -0.00058800000, 0.00001800000
274070.50, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.357317, 0.622685, 145.726899, 0.001000, -0.000000, -0.001000, 0.01328200, 0.00434100, -0.03326900, -0.00099700000, -0.00044000000, -0.00010200000
274070.60, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9112, 3694101.5702, -1.358340, 0.622124, 145.726271, 0.002000, -0.001000, -0.001000, 0.01461000, 0.00769400, -0.02884800, -0.00136800000, -0.00104400000, -0.00024100000
274070.70, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9112, 3694101.5702, -1.358072, 0.620966, 145.726753, 0.000000, -0.001000, -0.001000, -0.02230500, 0.00228500, -0.00154200, -0.00059600000, -0.00075700000, 0.00007300000
274070.80, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.357048, 0.621943, 145.726898, 0.000000, -0.000000, -0.002000, -0.00131000, 0.00338800, -0.00174900, -0.00092200000, -0.00071900000, -0.00023300000
274070.90, 2032, 35.62084655, 139.77362150, 44.8563, -3963055.0261, 3352169.9113, 3694101.5702, -1.357029, 0.622964, 145.726442, 0.001000, -0.001000, -0.002000, -0.01626300, -0.00015200, -0.00469500, -0.00075800000, -0.00100800000, -0.00005900000
274071.00, 2032, 35.62084655, 139.77362150, 44.8562, -3963055.0261, 3352169.9113, 3694101.5702, -1.358180, 0.621970, 145.727010, 0.001000, -0.001000, -0.001000, -0.03764000, 0.01326900, 0.01330300, -0.00085900000, -0.00090600000, -0.00017600000
274071.10, 2032, 35.62084655, 139.77362150, 44.8561, -3963055.0260, 3352169.9113, 3694101.5701, -1.358223, 0.621027, 145.726317, -0.000000, -0.001000, -0.002000, -0.06817100, 0.00636900, 0.02923500, -0.00031800000, -0.00079200000, -0.00036600000
274071.20, 2032, 35.62084655, 139.77362149, 44.8561, -3963055.0258, 3352169.9115, 3694101.5701, -1.357879, 0.622087, 145.726563, -0.001000, 0.001000, -0.001000, -0.06689200, 0.00541000, 0.02667800, -0.00038400000, 0.00012900000, -0.00001700000
274071.30, 2032, 35.62084655, 139.77362149, 44.8560, -3963055.0256, 3352169.9116, 3694101.5700, -1.357567, 0.622867, 145.726926, -0.000000, -0.000000, -0.001000, -0.09397000, 0.00991700, 0.02154800, -0.00012500000, -0.00043500000, -0.00032800000
274071.40, 2032, 35.62084655, 139.77362149, 44.8559, -3963055.0257, 3352169.9116, 3694101.5697, -1.357914, 0.639023, 145.724776, 0.005000, -0.007000, -0.001000, 0.11488500, 0.02658800, 0.22146400, -0.00042000000, 0.00793200000, -0.00089100000
274071.50, 2032, 35.62084654, 139.77362151, 44.8555, -3963055.0270, 3352169.9111, 3694101.5682, -1.366892, 0.681831, 145.718004, 0.019000, -0.024000, -0.006000, -0.01614900, -0.01404000, -0.12618500, -0.00175600000, 0.00610500000, -0.00099900000
274071.60, 2032, 35.62084650, 139.77362153, 44.8548, -3963055.0296, 3352169.9102, 3694101.5650, -1.370905, 0.700937, 145.718130, 0.029000, -0.043000, -0.003000, 0.07322200, 0.02106400, -0.12692000, -0.00000600000, 0.00310400000, 0.00038800000
274071.70, 2032, 35.62084646, 139.77362157, 44.8547, -3963055.0342, 3352169.9096, 3694101.5606, -1.373115, 0.705446, 145.720718, 0.040000, -0.060000, 0.005000, 0.01521600, 0.02250800, -0.12590500, -0.00068500000, 0.00049100000, -0.00027300000
274071.80, 2032, 35.62084639, 139.77362162, 44.8549, -3963055.0402, 3352169.9089, 3694101.5550, -1.370383, 0.693654, 145.719217, 0.048000, -0.076000, 0.003000, 0.03176500, 0.00080900, 0.00628600, 0.00150700000, -0.00053000000, -0.00044900000
274071.90, 2032, 35.62084632, 139.77362168, 44.8550, -3963055.0474, 3352169.9081, 3694101.5483, -1.366434, 0.692996, 145.720884, 0.055000, -0.086000, 0.005000, 0.15032600, -0.03142800, 0.00530600, 0.00061900000, 0.00399200000, 0.00070300000
274072.00, 2032, 35.62084623, 139.77362175, 44.8551, -3963055.0559, 3352169.9071, 3694101.5403, -1.359266, 0.713017, 145.723754, 0.067000, -0.110000, 0.004000, 0.37911200, 0.04389900, 0.08549200, 0.00309500000, 0.00731000000, 0.00025300000
274072.10, 2032, 35.62084611, 139.77362184, 44.8554, -3963055.0676, 3352169.9061, 3694101.5294, -1.342355, 0.771143, 145.722544, 0.097000, -0.157000, 0.015000, 0.93733600, -0.03141100, 0.31718000, 0.00310300000, 0.02059300000, 0.00017600000
274072.20, 2032, 35.62084592, 139.77362198, 44.8566, -3963055.0859, 3352169.9048, 3694101.5130, -1.314076, 0.887144, 145.728402, 0.162000, -0.262000, 0.015000, 1.59823700, 0.00661000, -0.08162400, 0.00643000000, 0.02374900000, 0.00233000000
274072.30, 2032, 35.62084561, 139.77362221, 44.8585, -3963055.1158, 3352169.9023, 3694101.4866, -1.280153, 1.027892, 145.733954, 0.267000, -0.409000, 0.032000, 1.83528500, -0.13502000, -0.34056900, 0.00363300000, 0.02860000000, 0.00040100000
274072.40, 2032, 35.62084515, 139.77362258, 44.8605, -3963055.1614, 3352169.8972, 3694101.4462, -1.245364, 1.129229, 145.729977, 0.398000, -0.605000, 0.025000, 2.58710500, -0.00970400, -0.04337000, 0.00506500000, 0.01595100000, -0.00009800000
274072.50, 2032, 35.62084451, 139.77362310, 44.8624, -3963055.2244, 3352169.8890, 3694101.3896, -1.224282, 1.193709, 145.733934, 0.542000, -0.811000, 0.016000, 2.16513400, -0.03451600, -0.02743300, 0.00253300000, 0.00829300000, 0.00167100000
274072.60, 2032, 35.62084369, 139.77362378, 44.8637, -3963055.3053, 3352169.8771, 3694101.3163, -1.220235, 1.218269, 145.728449, 0.689000, -1.019000, -0.003000, 2.63325900, 0.14380600, 0.07903900, 0.00137600000, -0.00570800000, -0.00313600000
274072.70, 2032, 35.62084270, 139.77362461, 44.8640, -3963055.4029, 3352169.8615, 3694101.2269, -1.227212, 1.199313, 145.710391, 0.812000, -1.184000, 0.011000, 1.91435000, -0.08459900, -0.22091200, -0.00347100000, 0.00076400000, -0.00282700000
274072.80, 2032, 35.62084155, 139.77362556, 44.8641, -3963055.5155, 3352169.8431, 3694101.1237, -1.248961, 1.170686, 145.699542, 0.921000, -1.337000, 0.015000, 1.94567800, 0.06492200, 0.14894200, -0.00805500000, 0.00370800000, -0.00150000000
274072.90, 2032, 35.62084027, 139.77362663, 44.8644, -3963055.6413, 3352169.8228, 3694101.0084, -1.258651, 1.163702, 145.688227, 1.016000, -1.494000, 0.001000, 1.84037400, 0.28740600, 0.20177200, 0.00022200000, -0.00172900000, -0.00323400000
274073.00, 2032, 35.62083887, 139.77362780, 44.8651, -3963055.7795, 3352169.8008, 3694100.8821, -1.269474, 1.160490, 145.665487, 1.103000, -1.624000, 0.012000, 1.53287500, -0.04685600, 0.01265200, -0.00023600000, 0.00064500000, -0.00270500000
274073.10, 2032, 35.62083735, 139.77362906, 44.8661, -3963055.9289, 3352169.7775, 3694100.7458, -1.266431, 1.149572, 145.664558, 1.186000, -1.743000, 0.013000, 1.70110700, -0.03527600, 0.19655700, -0.00065000000, -0.00127700000, 0.00068900000
274073.20, 2032, 35.62083573, 139.77363041, 44.8676, -3963056.0886, 3352169.7526, 3694100.6006, -1.275981, 1.164704, 145.657303, 1.263000, -1.846000, 0.022000, 1.40439700, 0.22124200, 0.09656900, -0.00523700000, 0.00927300000, -0.00393800000
274073.30, 2032, 35.62083403, 139.77363184, 44.8710, -3963056.2581, 3352169.7267, 3694100.4491, -1.302784, 1.270743, 145.623079, 1.324000, -1.928000, 0.050000, 1.88116600, -0.05868600, 0.16372700, -0.00399900000, 0.03097300000, -0.00539000000
274073.40, 2032, 35.62083223, 139.77363334, 44.8751, -3963056.4376, 3352169.6997, 3694100.2891, -1.317626, 1.382746, 145.607858, 1.424000, -2.080000, 0.010000, 1.36822600, -0.06293400, -0.09543200, -0.00452100000, -0.00578800000, -0.00002900000
274073.50, 2032, 35.62083029, 139.77363497, 44.8743, -3963056.6278, 3352169.6683, 3694100.1136, -1.339417, 1.278828, 145.606802, 1.511000, -2.236000, -0.030000, 1.13098200, 0.24958300, 0.09620100, 0.00555400000, -0.03228100000, -0.00130600000
274073.60, 2032, 35.62082823, 139.77363666, 44.8717, -3963056.8271, 3352169.6352, 3694099.9265, -1.300134, 1.137751, 145.588929, 1.566000, -2.324000, -0.011000, 1.39329800, 0.08459500, 0.18266900, 0.00698500000, -0.01090900000, -0.00393200000
274073.70, 2032, 35.62082610, 139.77363842, 44.8722, -3963057.0351, 3352169.6032, 3694099.7346, -1.243992, 1.128596, 145.573469, 1.615000, -2.404000, 0.018000, 0.77778600, -0.06678100, -0.08409900, 0.01168700000, 0.00473300000, -0.00127300000
274073.80, 2032, 35.62082389, 139.77364023, 44.8747, -3963057.2520, 3352169.5711, 3694099.5366, -1.181579, 1.149251, 145.569327, 1.688000, -2.503000, 0.024000, 1.52734400, 0.09689900, -0.01981500, 0.00752400000, -0.00169500000, -0.00140400000
274073.90, 2032, 35.62082159, 139.77364213, 44.8772, -3963057.4778, 3352169.5368, 3694099.3311, -1.149531, 1.142868, 145.554306, 1.755000, -2.590000, 0.023000, 0.74729000, -0.23020800, 0.05439300, 0.00658500000, -0.00089500000, -0.00373000000
274074.00, 2032, 35.62081922, 139.77364410, 44.8801, -3963057.7114, 3352169.5014, 3694099.1190, -1.107898, 1.160177, 145.540522, 1.807000, -2.669000, 0.036000, 1.01273000, -0.09379700, -0.19785200, 0.00649500000, 0.00622500000, -0.00148300000
274074.10, 2032, 35.62081677, 139.77364612, 44.8835, -3963057.9529, 3352169.4654, 3694098.9001, -1.068324, 1.165746, 145.535551, 1.876000, -2.768000, 0.025000, 1.19928300, -0.05393500, -0.12719200, 0.00373500000, -0.00917500000, -0.00075800000
274074.20, 2032, 35.62081424, 139.77364822, 44.8877, -3963058.2033, 3352169.4281, 3694098.6741, -1.019364, 1.078844, 145.542317, 1.948000, -2.862000, 0.052000, 0.96062500, 0.18338400, -0.16401800, 0.00371000000, -0.02878800000, 0.00201800000
274074.30, 2032, 35.62081164, 139.77365040, 44.8924, -3963058.4618, 3352169.3885, 3694098.4424, -1.054630, 0.991627, 145.533055, 2.011000, -2.920000, 0.020000, 1.30724300, 0.16690400, 1.61492700, -0.01279800000, -0.00370500000, -0.00615700000
274074.40, 2032, 35.62080899, 139.77365262, 44.8945, -3963058.7238, 3352169.3460, 3694098.2051, -1.090368, 1.129172, 145.479408, 2.040000, -2.979000, -0.016000, 0.74022300, -0.10002500, 0.34295300, -0.00366100000, 0.02484400000, -0.00477400000
274074.50, 2032, 35.62080628, 139.77365490, 44.8962, -3963058.9920, 3352169.3025, 3694097.9614, -1.151967, 1.342834, 145.467841, 2.095000, -3.071000, 0.008000, 1.06188200, 0.09991500, -0.57166700, -0.00052800000, 0.02332800000, 0.00053400000
274074.60, 2032, 35.62080346, 139.77365724, 44.8986, -3963059.2700, 3352169.2597, 3694097.7080, -1.100571, 1.407453, 145.476839, 2.153000, -3.187000, 0.051000, 0.74840600, 0.06728300, -0.41270700, 0.01018500000, 0.00548100000, 0.00251000000
274074.70, 2032, 35.62080052, 139.77365966, 44.9021, -3963059.5586, 3352169.2167, 3694097.4452, -1.040121, 1.307940, 145.477424, 2.226000, -3.323000, 0.032000, 1.64710900, 0.32407300, -0.15850600, 0.01702700000, -0.02929900000, -0.00216300000
274074.80, 2032, 35.62079750, 139.77366214, 44.9060, -3963059.8552, 3352169.1733, 3694097.1750, -0.951963, 1.186959, 145.475353, 2.269000, -3.376000, 0.050000, 0.60991900, -0.19542700, 0.20772000, 0.01234400000, -0.00753000000, 0.00215500000
274074.90, 2032, 35.62079442, 139.77366468, 44.9102, -3963060.1578, 3352169.1288, 3694096.8998, -0.881327, 1.169886, 145.490032, 2.321000, -3.450000, 0.033000, 0.80435900, -0.13997900, 0.29001300, 0.01416200000, 0.00274800000, 0.00210800000
274075.00, 2032, 35.62079128, 139.77366727, 44.9136, -3963060.4669, 3352169.0819, 3694096.6183, -0.830104, 1.204891, 145.497944, 2.398000, -3.543000, 0.006000, 1.46697400, 0.10213600, 0.38924500, 0.00643000000, -0.00525100000, -0.00010900000
274075.10, 2032, 35.62078806, 139.77366995, 44.9170, -3963060.7844, 3352169.0329, 3694096.3302, -0.830765, 1.219866, 145.508416, 2.466000, -3.611000, 0.048000, 0.87172700, -0.46594600, -0.66926900, -0.00261900000, -0.00062000000, 0.00449200000
274075.20, 2032, 35.62078476, 139.77367269, 44.9216, -3963061.1106, 3352168.9832, 3694096.0351, -0.819216, 1.191709, 145.536623, 2.511000, -3.711000, 0.045000, 0.20337100, 0.09284100, 0.08353300, 0.00897600000, -0.00523400000, 0.00566900000
274075.30, 2032, 35.62078139, 139.77367547, 44.9285, -3963061.4432, 3352168.9357, 3694095.7354, -0.759131, 1.296370, 145.572057, 2.522000, -3.758000, 0.087000, 0.83849300, 0.22426200, 0.16416500, 0.00890200000, 0.03602300000, 0.00619400000
274075.40, 2032, 35.62077794, 139.77367827, 44.9348, -3963061.7816, 3352168.8893, 3694095.4276, -0.625380, 1.452106, 145.609786, 2.576000, -3.896000, 0.041000, 1.04862100, 0.03338000, -0.38615400, 0.02295000000, 0.01319700000, 0.00847500000
274075.50, 2032, 35.62077437, 139.77368114, 44.9383, -3963062.1274, 3352168.8417, 3694095.1078, -0.434805, 1.498055, 145.663461, 2.629000, -3.999000, 0.050000, 1.13169500, 0.04072700, 0.02527000, 0.03020300000, 0.01697000000, 0.00936400000
274075.60, 2032, 35.62077071, 139.77368413, 44.9406, -3963062.4847, 3352168.7887, 3694094.7789, -0.432437, 1.411084, 145.723179, 2.809000, -4.119000, 0.001000, 1.16115800, -0.12067500, -0.17090200, -0.02850000000, -0.04481500000, 0.00855800000
274075.70, 2032, 35.62076694, 139.77368724, 44.9398, -3963062.8519, 3352168.7304, 3694094.4387, -0.452174, 1.151935, 145.800938, 2.846000, -4.232000, -0.021000, 1.03247800, 0.15412700, -0.10316900, 0.00659400000, -0.04684900000, 0.01490200000
274075.80, 2032, 35.62076305, 139.77369041, 44.9365, -3963063.2271, 3352168.6717, 3694094.0861, -0.389654, 0.754089, 145.861026, 2.908000, -4.368000, -0.007000, 1.27404400, 0.07057700, 0.05582100, -0.00041600000, -0.07724400000, 0.00227600000
274075.90, 2032, 35.62075910, 139.77369363, 44.9380, -3963063.6119, 3352168.6149, 3694093.7298, -0.398857, 0.393667, 145.849334, 2.923000, -4.414000, 0.039000, 1.61318800, -0.79467300, 1.26739600, 0.00822800000, -0.04189000000, 0.00059000000
274076.00, 2032, 35.62075511, 139.77369683, 44.9431, -3963063.9990, 3352168.5623, 3694093.3735, -0.253181, 0.275687, 145.909372, 2.895000, -4.460000, 0.038000, 0.83311000, -0.50468700, 0.77115500, 0.04277900000, -0.01675500000, 0.01880900000
274076.10, 2032, 35.62075113, 139.77370006, 44.9487, -3963064.3883, 3352168.5080, 3694093.0173, -0.229935, 0.375140, 146.048278, 2.960000, -4.403000, 0.044000, 0.62403800, 0.25981000, 1.44930700, -0.01563400000, 0.04405400000, 0.02820200000
274076.20, 2032, 35.62074714, 139.77370335, 44.9508, -3963064.7787, 3352168.4483, 3694092.6586, -0.373101, 0.670432, 146.138519, 3.002000, -4.455000, -0.012000, 1.37865400, 0.56831700, 1.60666900, -0.03149900000, 0.05731100000, 0.00452200000
274076.30, 2032, 35.62074310, 139.77370667, 44.9492, -3963065.1713, 3352168.3865, 3694092.2932, -0.511296, 1.064134, 146.106801, 3.034000, -4.555000, -0.050000, 1.01868100, -1.82999500, -0.30859200, -0.00342100000, 0.04595000000, 0.00519000000
